0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-1.4423249316166658,-2.2240209992138995,-3.958173448921294,-1.1046757132068963,-2.1680614438803616,1.3528575705274055,-0.3622518087190334,-0.893316614759253,-2.749917680955567,-0.7627854235794955,-0.05017509315742007,-1.7644121183748709,-1.073348010487462,-1.439133203177833,-1.9375154648154154
1.288682691113618,-1.9364619192493349,-0.635066074729436,-2.178940914292623,0.8233940656122096,5.855211583503545,0.3556736296672848,0.46076862562165427,-0.48793465846628287,1.223150535618336,0.4799089984439569,-3.17768052286339,-2.0489706812889663,3.2568204472224234,1.8758601808822453
3.845461922013688,1.683304828101421,0.2340890663839273,-1.4181495950073157,0.5083754452910519,3.3782657252804635,1.2769888653423134,1.2026821601477473,1.5888345485912372,2.521076477948691,-1.05319772039461,-1.1544134331342233,-0.14119783514639928,1.0541097332412497,0.026531003872895878
2.092083139945225,0.9362824006544298,-0.7603297979311355,0.1282468454908751,-0.5954409183007447,1.099291475472704,0.4596974130968862,-0.1534643019798433,0.6423143272272099,1.7994725290144016,1.9301661591129566,2.646583357038727,-0.625913445614792,-1.7979074966927753,-2.2710195802074225
-0.09873672237890693,-1.6107954240589457,0.3371597241697855,-0.34032897802064277,-2.04264639713728,-1.4301956146749455,-1.0804225221680044,-1.7411554485739944,0.09624116987855585,0.6020579210449564,0.20344707760712244,0.423563347394305,-0.3964075895017223,-3.0742645171185585,-3.192109015123756
-2.967786257196341,-0.7039767875171374,-1.91838123047136,-0.19274518670536653,-1.485852158434105,-5.8008325664556635,0.8648198237973561,2.0988266807243563,0.1844374265331511,0.08875528686320575,-1.6467546142094265,-2.237707777470409,-1.2701743440638638,-1.0935626464502592,-0.10234729240619869
-1.7665827759711874,0.06405097870837226,0.14115870685130966,1.1474617914845333,-0.12584187202740038,-5.344487791955692,1.2438983279246298,1.7178094451385506,1.5478713991654534,2.2376226137020683,-0.9943594558285845,1.7909340509469187,0.8884682050255401,-0.6268818054790334,-0.1638336775931918
-0.6349938942686666,0.5762719779488907,3.576067310677872,0.7280991882583482,0.8954341786225611,-2.3703103413609794,-4.11142496150161,0.8721131479642525,-1.0877659463873042,0.4594174207304322,0.6381568779152053,1.3971175568526892,1.701789299485339,-0.158376012633774,4.444772599209073
0.023609648259060236,2.40210676165327,6.0343642951519465,3.163091672102,1.467668902326644,-0.13029803586912608,-1.3764325725866338,0.4734760716368349,3.3826293199418034,-2.4092358079042344,4.218078145521715,6.051049016262836,2.2469965716399067,1.8576916764059612,2.6533787875615333
-1.0328050287975215,4.595423552149016,3.5643558762137397,0.21219340883025464,-0.9693992792098327,-1.7994574583194134,-2.8447453738647166,-2.528079419909846,1.3101885077211755,-0.9444281004095623,2.350202770665551,5.432185131405129,1.3649703063132312,2.9009728884859105,2.681032653439622
1.703461101356576,3.413876990094983,0.3671068788608607,-0.6894150646399205,1.4051331232260436,-0.40878568253704634,1.6935282985275577,0.882775563841121,1.5221804207207246,2.102536369265671,-1.135271968312672,2.10090811388065,1.4740359304483655,-0.17136978838727684,-0.9388778108944369
-1.8474322896978361,1.399087052616911,0.5402653875389487,1.2155854467593183,0.39821650675540066,-1.2030240893702915,-1.7364051275835357,1.1858684743895989,1.4034278521005041,0.2597962976627814,0.08028578141425681,3.703929130212461,2.574366467594459,0.022603408652843115,2.4562518844949106
-1.5391885824382872,1.858617896577789,0.8150798675905789,1.1182936108628403,0.6660662400831383,-1.534985372813555,-0.3347186545024288,-1.052154987903434,-1.5699193014914543,-1.8902716998731293,-3.3158536081239594,0.4770403787872034,-0.056431402117978605,0.09001834502477606,-1.4355343375796374
-1.4489313653793092,1.6379554916925065,3.1827642547752624,1.7865246583426708,1.138551562609932,1.3346731301215067,4.014181332657583,-0.6125169163600827,-1.7347771896261583,-5.2709095052459505,-0.48469937306593824,-0.19494375444200485,2.3482026690909046,1.717065996439462,-1.7966823330357278
-0.8289247430153021,1.3900574061206563,-0.23905757654158183,2.71476154732715,2.046460079470359,-1.0296317174424539,3.2449798210700216,0.9609061023042493,1.8318725237008624,-2.0143120126128093,3.847608885916051,0.025091784551142346,2.9106390719658015,-0.25641518769945093,4.790457007551305
-1.9659919983948222,0.14899645421151228,-3.7718846963016075,2.1505775059753782,3.500559414356662,0.570647274433761,1.9129135504005532,-0.8806624106428924,-0.48461714460937894,-0.5919482477001377,-2.625917475472629,-5.686259008490828,-1.302645472867635,-3.592843929791852,3.965118393648535
-1.3889649040883367,-4.908063486059469,-3.6296600489975632,-0.5481252358236111,3.687968615572511,2.9064196739172004,-0.8265683803224391,-5.572668856736313,-3.776818653120704,-1.791274993819291,-4.939714441623966,-8.981725524925743,-4.105380459161635,-1.1613027695387976,-3.255830708461007
1.0523704106605667,-4.573619007307294,-1.2013732193358688,-2.518948754239204,1.544745017714852,2.0119238623095166,4.765436536066664,0.978115153563133,-0.6128257969225217,-1.5594430683510305,-0.31106166532107093,-3.022478898705373,2.253849891386391,2.800530806341549,-3.5773567066595287
-0.6059816478913521,-3.6542977244704438,2.800714355672069,-0.8954084311929384,-1.3497992806563843,-0.27081062295710284,2.9241801574584336,4.191876153872954,-1.9597540670638849,-2.326143708869874,-0.7732934808016905,-2.352912613176472,-0.7520255580400128,2.6675776138061416,0.5062504572260841
-0.0534376830220192,-1.001450556589349,-1.350385585561919,1.579918565993375,-3.624203243964847,-0.7739869119755748,2.7736591320571895,1.4950810095701788,1.842942536942744,-2.616443046863439,-1.239896714977919,-3.420356680182502,-1.1485583039084923,-1.4697962301598333,-3.8271073310961667
1.7256121704521037,-0.035580190803727235,-3.7575705797136836,-2.544695897552106,-3.933611109389097,2.1929724033693323,1.254663675717877,-3.059467795770675,2.36711120244474,-1.2355596303670349,-1.3173973092507447,-2.0322491591730785,-1.8450084523383172,-2.661251418993191,-4.241561391285968
4.319625235763429,-2.3089674339476964,-0.378395007852482,-1.7746177074617127,-1.8556343466147807,1.1766471631735356,-3.085064742179876,-2.724384212877211,-1.4303200662044198,0.1883029441058737,-0.184254021791471,3.887639626730056,-2.136886767511695,0.09196136099349396,-1.2159568465243202
2.383277792298449,-2.110357662495295,-2.5627937835542194,-2.6070230616575407,-1.7309132703978154,3.13212840702152,-5.272656016131484,-1.45008716476347,-6.669741596419449,1.2844261295178785,3.334865932408198,3.7897864698618893,1.325487999190437,1.496614895025465,3.9156986255459394
