x,y,z,w,o,a,b,c
-0.02426129731779947,-0.04344546906377422,0.02888213650792911,0.02888213650792911,0.0002583134928287671,0.7775192179186954,0.4397458614055821,1.4990766901586237
-0.32764711884098496,0.040189270502800044,0.10510639406602007,0.10510639406602007,0.022834010288906633,0.6658326607964685,0.577352895492836,1.4966931152370224
-0.31695456221952323,-0.019521322588826495,0.06981062965333307,0.06981062965333307,0.010143232086818117,0.5776028474651553,0.5353768204675006,1.4623155386082307
-0.210800591883561,-0.055509568082833034,-0.026956756974752857,-0.026956756974752857,-0.008518343591108656,0.5359021273424511,0.3301918637812674,1.3474077283345727
-0.34896118633503664,-0.008066440789592146,-0.047321483472311826,-0.047321483472311826,0.6082512116879605,0.7287372446576809,0.6973648510867666,1.2876727341225596
-0.10606640173819672,-0.1033574124282179,-0.027805212772972307,-0.027805212772972307,0.5202890479361935,0.6016354491326696,0.401275511705562,1.367626286683784
-0.3460168343355601,-0.08641401475659743,0.034010767587617535,0.034010767587617535,0.38903557267056144,0.5663075792689564,0.34760334475314364,1.276419911398887
-0.11855878337232567,-0.14519356355091412,-0.11079185828240898,-0.11079185828240898,0.26301862487420874,0.6042849697595912,0.36154199547891364,1.384205525102998
-0.21345763861042438,-0.09591457279659378,-0.025876923726383803,-0.025876923726383803,0.5653153463072406,0.7646292323551988,0.4897955329629794,1.3634066935245681
-0.28317238117463717,-0.10866171088792195,0.025257416113372077,0.025257416113372077,0.4140999125034274,0.6636634367108574,0.43608225578944043,1.339056423004115
-0.10353797460791545,-0.18864675529526487,-0.10065741636088482,-0.10065741636088482,0.34729040391413174,0.6591131752213245,0.2769052697313341,1.1949847421318873
0.11677422801076531,-0.09430367014335642,0.039819669600105516,0.039819669600105516,0.404666757022255,0.707256533621033,0.5350897846020084,1.1603346342768215
-0.078681376877307,-0.05255585336137572,-0.012331622961392731,-0.012331622961392731,0.39739635159424364,0.7989035200888887,0.2927114412887766,1.1339105471457915
0.014169935770842402,-0.21472134355163722,-0.058965667436442507,-0.058965667436442507,0.6746098108892141,0.7070040651292683,0.5655775325768599,1.1104348868208789
0.1031667683900178,-0.13284865703467647,-0.035764021514719704,-0.035764021514719704,0.14135994687242445,0.5427127108500751,0.6445503058331958,1.1999082262574685
0.013859111274082236,0.007628224454203556,-0.04558411303542788,-0.04558411303542788,0.4688734411552446,0.9245246289598481,0.5500624698824008,1.1104643085257868
0.14514036548480205,-0.08067247373849926,0.08007257057448394,0.08007257057448394,0.6723135235241932,0.7527587496884732,0.5575509357571147,1.1523881654698112
0.40188025680437955,-0.06556778392422768,-0.06821954264181362,-0.06821954264181362,0.05771496166536435,0.9051120820689917,0.7305622233984074,1.1468270456545415
0.16708331714379937,0.05835608436626488,0.05986014039040474,0.05986014039040474,0.5337770289455319,0.7694023402177681,0.5930362462249891,1.1269288054397704
0.18680568616796034,-0.040583773697367986,0.010012870521437796,0.010012870521437796,0.1691121261898173,0.7867953133151101,0.35550978797905863,1.09151955933629
0.5770522130361253,-0.03031033699466505,-0.06762921007287419,-0.06762921007287419,0.5725847679280827,0.9773080352011208,0.5898040034176256,1.135189355141886
0.4571863808971458,0.19841868755122502,0.1388483630038739,0.1388483630038739,0.5112466500618408,0.7704237516264218,0.6807384858138016,1.1488529678029564
0.5150792904900019,0.08713747928540963,0.0662690863410817,0.0662690863410817,0.28189170262493213,0.7955846249926666,0.49582162325924284,1.1740219281109088
0.47040110820172254,0.06349001132587033,0.059769886804383054,0.059769886804383054,0.6143443245368418,0.8870494430000964,0.45789986474147526,1.1740743669809006
0.5618675386854683,0.19837331002324782,0.2412519350493817,0.2412519350493817,0.6291175305122191,0.8606967675405732,0.6873985245660789,1.2348805548992536
0.6026428874222343,0.26276218330865336,0.2639224325810913,0.2639224325810913,0.29086942694879475,0.8256668048694906,0.6293303798589324,1.2300483970580403
0.821900264302601,0.22653975731983447,0.22652925448388475,0.22652925448388475,0.6035106221948079,0.6711561506498832,0.4626788664850897,1.239038886942646
0.658813130067427,0.285951139864446,0.3715160208008619,0.3715160208008619,0.4590368524694861,0.5504994181498784,0.71460007949873,1.1943766637819369
0.798980700547971,0.28684602171578516,0.3917230710113779,0.3917230710113779,0.4514686624176137,0.6156408181515771,0.866534571392294,1.2509885225866673
0.7469299660094119,0.38376051918974585,0.5362854929993836,0.5362854929993836,0.6967874672354343,0.7204293268491443,0.47387802439712684,1.28865221995822
0.5473293648826794,0.41690477348671995,0.6852917115056163,0.6852917115056163,0.5452534965481438,0.6335420373491615,0.8113467382250364,1.2560633671348702
0.6350881967813774,0.33901762907270694,0.3033411391302929,0.3033411391302929,0.21004011815295698,0.6159856164189369,0.722127867162594,1.4107255630758242
0.8558661628198829,0.4626608129002928,0.2970559314690247,0.2970559314690247,0.5814700948696999,0.5155221875909561,0.5722638116542643,1.3145641462358817
0.9481166891661289,0.5325104466501226,0.5776651845103271,0.5776651845103271,0.6385472537398017,0.7190738313401742,0.8327391940651245,1.4172050814790436
1.1015231965463825,0.47337499798236743,0.6997356170948299,0.6997356170948299,0.41350430881874856,0.4883468875190359,0.7043907539309403,1.3560477665454653
1.0673558753025252,0.4790534288163692,1.2321742132800713,1.2321742132800713,0.4655608716422832,0.44695556495635425,0.665936315260589,1.3449722566314322
0.9244343092675615,0.5638942215512839,1.2827512484144326,1.2827512484144326,0.5433944196542363,0.5368098733990657,0.7533032946057858,1.405993785600248
0.864238688642028,0.5680402334657106,1.091067758295318,1.091067758295318,0.6952802252872287,0.40673303920714077,0.7281933801595496,1.3630013287829965
0.9867639642056176,0.6250438684828977,0.9522452456326637,0.9522452456326637,0.4157765953660921,0.26659453858135107,0.8093161083484925,1.3624537129174623
0.9533390525410328,0.6945213723390481,1.1814085512508585,1.1814085512508585,0.5572599863355772,0.5513700604960166,0.622917576062567,1.349330662243377
0.8628964475602503,0.6424874646894647,1.0005315772411287,1.0005315772411287,0.6215835542668255,0.4626406947053931,0.7222969560489633,1.2764295504156467
0.6221929571462068,0.6279373893632892,0.8148127100525548,0.8148127100525548,0.553150817848442,0.2645176813729666,0.9834870388671948,1.2125877035285457
0.7368099654101785,0.6358430305413693,0.6574285334360418,0.6574285334360418,0.2955127597282772,0.3997161460778501,0.6519845775096581,1.1595082000514163
0.6226128737502324,0.720203425058158,0.6833569968773272,0.6833569968773272,0.6681445760614764,0.5532245701548735,0.50476568523299,1.1136926652309969
