x,y,z,w,o,a,b,c
-0.39925912316594286,-0.1923019665251904,-0.12072635756654966,-0.12072635756654966,-0.03083849958031066,0.9629000792207746,0.36309252103019624,1.1821549822390274
-0.26145944970542817,-0.15725365184091922,-0.12083487544254967,-0.12083487544254967,-0.019837656083768813,0.8971844445641124,0.41883268918197375,1.2450569310523285
-0.42597343328661186,-0.12359124675562458,0.057309885280121244,0.057309885280121244,-0.018816410228716277,1.0427703858600765,0.2305636207272789,1.1910461434403854
-0.5112046276039366,-0.23556971934199314,-0.03991318754744559,-0.03991318754744559,0.03512789089720908,0.9765538903433234,0.5695984467273086,1.2335206344424148
-0.2542350470676237,-0.2554908146887021,-0.08100323425794448,-0.08100323425794448,0.48738071517798065,1.0106566325229744,0.3894981530478253,1.2842152586699127
-0.2783418155633441,-0.1309657847142062,-0.058755750050696005,-0.058755750050696005,0.6819127943936982,1.102838195967374,0.2187550798430663,1.1517882943094166
-0.47372694854400005,-0.19616995669455264,-0.09280033949299886,-0.09280033949299886,0.6012906171786355,1.1741311642117753,0.5595823266416329,1.2467935094621205
-0.5485415560753881,-0.3432612559352499,-0.09634731814482421,-0.09634731814482421,0.5428592859086747,0.8739096508970838,0.35712686004329947,1.2399451385730025
-0.46137598690862114,-0.2635336586239453,-0.07396385981659315,-0.07396385981659315,0.500836805113738,1.073306182416067,0.29976492562226265,1.1929600017368904
-0.4014614536000619,-0.17289258252920356,-0.059022057763386274,-0.059022057763386274,0.7100144072803292,1.0551248977462218,0.4341677212688357,1.2634172446540204
-0.4372552032855994,-0.2654686138529726,-0.04405813219467366,-0.04405813219467366,0.6376188207114134,0.8753579276165783,0.4560492871839437,1.2910636201862047
-0.38925011641050467,-0.37460678718216306,-0.2805077828149344,-0.2805077828149344,0.36950936089290526,1.1049948853392848,0.43230080551315314,1.307258698163969
-0.5729542784937425,-0.2886482545423319,-0.12151366445260006,-0.12151366445260006,0.7103164098176218,1.1077056861538013,0.6694236655167036,1.4464859328023387
-0.5495582916980811,-0.3069329828149094,-0.08831747694915387,-0.08831747694915387,0.5655749713964532,0.8956167684717926,0.37190968062972507,1.5148317197659127
-0.5475347172263022,-0.34643364196257687,-0.11697823845336958,-0.11697823845336958,0.37871153940713126,0.8746351700070668,0.7409366195748057,1.4845467541220194
-0.7285668627336476,-0.33012869766607383,-0.18286796010979584,-0.18286796010979584,0.48418010621875107,1.0045117964211248,0.818563420515689,1.6019508276876406
-0.6741261839819167,-0.39781171768207707,-0.35899849038245046,-0.35899849038245046,0.6269314524000817,1.1187837953518893,0.665929746678041,1.536230447945125
-0.5308053848939249,-0.3598488528401278,-0.3920939716214882,-0.3920939716214882,0.573306994372727,1.0297428531984445,0.8184736199096966,1.5145619486445498
-0.5510041668394594,-0.3502425212354227,-0.20962296587417809,-0.20962296587417809,0.27987030978235566,0.8404806279092583,0.5840796052664343,1.5827944634067566
-0.6847888075128813,-0.42316093524963905,-0.26719198746183886,-0.26719198746183886,0.40977672931394304,0.7997580495128631,0.7848642182657923,1.6098877815097483
-0.5328207868174797,-0.485018763515208,-0.38574301623252427,-0.38574301623252427,0.6080225219267311,0.8045985099852974,0.7133601701696577,1.5837409028492964
-0.8327599159244402,-0.3740236046757763,-0.3210292335143085,-0.3210292335143085,0.5052564594871296,0.8280608640937301,0.7776247560390387,1.5920530155725294
-0.8104507514445625,-0.4557006992181333,-0.5337004930045953,-0.5337004930045953,0.36319509511459114,0.9914673073915654,0.8363702088095432,1.61616025130393
-0.8082248816200476,-0.49742832690878397,-0.618161780045825,-0.618161780045825,0.4002865757820194,0.5423570495035073,0.6360796574415758,1.4870671714195938
-0.7485055194790218,-0.4448465099165309,-0.59106237767056,-0.59106237767056,0.14634783245537233,0.8013503844006259,0.8736441795634177,1.562236144060828
-0.7687129352949889,-0.47773154624232095,-0.5178423602317698,-0.5178423602317698,0.49810242650565234,0.723237425420878,0.8324652729579777,1.6221183174770515
-0.7075915325726763,-0.5490235108738256,-0.5156975744635101,-0.5156975744635101,0.39661322873820254,0.6957190722014128,0.6532721479915824,1.5450023968965483
-0.7744729958950015,-0.5383666376841382,-0.7012044657206288,-0.7012044657206288,0.16669004075140553,0.805594124876785,0.8091095946137885,1.5300965359815446
