x,y,z,w,o,a,b,c
-0.2928510367558827,-0.23911962524437771,0.052055673143156525,0.052055673143156525,-0.02653463540355213,0.4587154924746001,0.08657142041807539,0.5835029860861008
-0.16473320906443842,-0.3052707849468783,-0.06911353603838212,-0.06911353603838212,-0.021830277849245832,0.03788360605734775,0.09473830878162443,0.5713260718549806
-0.1193485506881866,-0.21494675270727662,-0.045180518540199874,-0.045180518540199874,-0.026438807453029838,0.04174796231364547,0.214587744933798,0.7401074421430535
-0.24782455796572797,-0.16743046624197325,0.014636178909131152,0.014636178909131152,0.048861811864426306,0.2909093204402291,0.11363563058329869,0.7338110392060603
-0.24406021983171872,-0.2532513346012087,-0.018545427465063085,-0.018545427465063085,0.1650946890084439,0.18466825434264034,0.2855143393703743,0.79935450377784
-0.31390697611906876,-0.2166855696422864,-0.1349818963538655,-0.1349818963538655,-0.4239985166172836,0.12490211333787837,0.07819147304764898,0.7946783455845249
0.060081944310794416,-0.18750238694864843,-0.06399419866992113,-0.06399419866992113,-0.10642425469632477,-0.013894836178691278,0.2760670159531271,0.7387774690030701
-0.20882998099755345,-0.10056228712003461,-0.06569908114057316,-0.06569908114057316,0.017025959556327137,0.06488673828698267,0.23115276024796536,0.8737725148187605
-0.20215374405353295,-0.24992351043104516,0.0025823099668476294,0.0025823099668476294,-0.05021937301908166,-0.12455656680659458,0.165901519912942,0.7563190483103476
-0.1067050412172372,-0.2398728885990192,0.012422622370162756,0.012422622370162756,-0.22410707485839368,-0.21032922506369062,0.08405865049838476,0.7918037500642138
0.254894801786843,-0.06410763394965194,-0.08481195693450283,-0.08481195693450283,-0.0663688117790072,0.1155960325240399,0.3151991669305524,0.7999383745574535
0.09698493337210001,-0.04945630018706861,0.02889513737682348,0.02889513737682348,0.010448411871191476,-0.1864396842386949,0.15435793708428827,0.7806077201996534
-0.19209081192135866,-0.2251406007711609,-0.02519940603343904,-0.02519940603343904,-0.305329330041664,-0.21388432972247723,0.10898584513629804,0.6575107109509154
-0.15831376054959034,-0.2074283161473196,-0.08682859750372533,-0.08682859750372533,-0.30907498880566214,0.045865542783144586,0.31566644863844046,0.8049772755610665
-0.1406883523007601,0.0012582402318008236,0.07755011258981649,0.07755011258981649,0.2534579090211915,-0.29999993555794047,-0.0006460340751169944,0.705851159230306
0.055463017261085684,-0.0033064041047728265,-0.015736024321942925,-0.015736024321942925,-0.4540441430277103,-0.048893960551373794,0.26819365476714374,0.6060725111134848
-0.05811844597303136,-0.09309067835025873,0.007439599231113525,0.007439599231113525,-0.08119905631673627,-0.11776958594703585,0.44182116694221485,0.6653669040997418
-0.03680029141614721,-0.1363060954964559,-0.02871084123023426,-0.02871084123023426,-0.11556001316836892,-0.17684474736870434,0.020228494288996125,0.31062171261656646
0.11159944173973332,-0.06148138764649875,0.018034119703412083,0.018034119703412083,-0.22991852732985604,-0.1983075989947961,0.13656951884681423,0.4309176298500407
-0.06034822769803985,0.007396394925611536,0.00808098917418685,0.00808098917418685,0.0003940444364348983,-0.30497031416766923,0.08939528008897693,0.5516839201261283
-0.16323240121802998,-0.09979128879781358,-0.017142281372278124,-0.017142281372278124,-0.48077830701979685,-0.11353685554161555,0.32553424690405575,0.41700218882336526
-0.05602894238265833,-0.1114886509970626,-0.12569602772374902,-0.12569602772374902,0.03682351775652258,0.122477640653357,-0.023854423717880855,0.2913384412066752
