x,y,z,w,o,a,b,c
1.0498864359358766,0.44710880491444555,0.8797528222004881,0.8797528222004881,-0.0283908489338627,0.12422598987044867,0.21287007498599142,0.213952944655817
1.044484516033755,0.5683997138735382,1.2319819231621243,1.2319819231621243,0.02028600879569822,0.1482804292005397,-0.18495340334935556,0.4143102137441072
0.897445517649948,0.5713265674468743,1.3798302478016524,1.3798302478016524,-0.011329238062013927,0.09792075059215341,0.017338368389793888,0.26522402955841223
1.1212906307034405,0.5271196519724375,0.9522556017399795,0.9522556017399795,-0.006365930004130194,0.052622391632781776,0.13661981932138556,0.6038398219684178
1.0104714619327415,0.6657023178358618,1.4878199207422298,1.4878199207422298,0.27906430177381325,0.203101652082196,0.013826909395951938,0.46676756612577386
0.8920209997882351,0.6724944728191469,1.3847991487302636,1.3847991487302636,0.20195844825625953,0.14631102619249498,0.08929157209320635,0.5625268499887746
0.8543306562169151,0.5972420671250829,0.9364529897191488,0.9364529897191488,0.41848177434740086,0.3201735939187126,0.1318555381903679,0.5763920075775121
0.8821360786041094,0.6734516181218081,1.0005615760369635,1.0005615760369635,0.25698712533940593,0.11829351032438859,0.04909910182131866,0.5013818501184246
1.1183206155667957,0.7430910837371353,0.9738036380886145,0.9738036380886145,0.19900560507703594,0.19768388346722357,0.16450483565434723,0.5427483412327933
0.7208392962934707,0.750634268696637,1.3945810713935027,1.3945810713935027,0.48921711426272796,0.22807049605387467,0.03841122159971498,0.5672158574480582
0.8600870349869413,0.5763458696787029,0.7962803813204932,0.7962803813204932,0.4891046365080687,-0.006509234255103871,0.1371038512045043,0.551524667559976
0.8131398354950733,0.6955942775406756,0.7630261793650113,0.7630261793650113,0.252058376112325,0.0842798519957127,0.24804768051844106,0.7561137232023896
0.8396282412125063,0.7713284264506929,0.8783315312923039,0.8783315312923039,0.593090225294052,0.10120741391661991,0.018903131521351462,0.7460014975816988
0.674942049042665,0.6805641706413517,0.6884587366787964,0.6884587366787964,0.496768373773648,0.14920930726131082,0.0978159237766542,0.7623254065493901
0.7457459504582852,0.6186837870363954,0.5755040793216296,0.5755040793216296,0.32115782210464083,0.27175328871194526,0.31882404334466896,0.7966835721751732
0.7824676545546002,0.7097226985875955,0.5597954736157935,0.5597954736157935,0.4335255639358745,0.0351556695026769,0.0452278415209014,0.6720178471412472
0.6472927112691873,0.7328076164132186,0.6484223668003724,0.6484223668003724,0.47263309770544165,0.20308248637470142,0.2147663605478638,0.41352217336670083
0.5359131972607829,0.587565091661123,0.4291944295848916,0.4291944295848916,0.43896178234663413,0.11776179262651719,0.16787694667697786,0.4299369840195653
0.4140028341309545,0.5772552880292099,0.4003264780933551,0.4003264780933551,0.41093674864956964,0.39772944262076104,0.0030952098875031506,0.4032968569931672
0.5771950637067322,0.6230168577353884,0.24785623374961716,0.24785623374961716,0.6398474516065266,0.11260813116991794,0.23624963409541713,0.4275098590787644
0.5920644654419576,0.6452437649306154,0.30481324400160753,0.30481324400160753,0.3250249155230627,0.1841335123082231,0.007625369232678253,0.5526746765443076
