X,Y
0.0,0.0
0.016675891737697457,-0.015046553447371429
0.05624299479921787,0.030177227760672266
0.2162796595316951,0.04426894556384143
0.0157114768596211,-0.1810947259050304
-0.2208636564490923,-0.049262608572654444
-0.24831672272112043,-0.01755532567006332
-0.0176815590552011,0.01624024250262607
-0.1087827242048965,0.09675103886181588
-0.06548968098902995,-0.2275521144487459
-0.19909445306006068,-0.06521038035831835
0.06392569728415756,-0.16370153770659185
-0.2370752262910146,-0.1314464315396998
-0.24600716236609835,-0.04640201421809288
0.04683338968875845,-0.20823612146045942
-0.1765513742639536,0.04320618096996024
-0.13906154625683723,0.15385640426177485
0.09236651963723613,-0.027288867143413983
-0.029918124762174866,0.05061812687638629
0.12392641379668627,0.09365126221623354
0.26346701823259294,0.05445134067514553
0.08765084255412173,0.2591845260276534
0.2513350515318459,-0.06953086309630506
0.051451983188833456,-0.1354690390476847
-0.06795001555028855,-0.006905964825899113
0.00782240198901828,0.03312312127459564
0.22020923890513966,-0.04058032172815811
0.0677632834285741,-0.21967059758808344
-0.18043645329165342,0.04748557630231426
0.15331443021262042,-0.28780678164399404
-0.22824687870032376,0.017541740339353164
-0.14395965257434462,0.10816208285618294
0.06674543824012663,0.09290659838184441
0.052305713826606245,-0.04487905708856333
-0.06261163456388869,0.059355110436070654
0.006271054465998148,0.07687134195272734
0.16645155568805056,0.16722947518617734
0.3001612930272289,0.024742980134558
0.08015768667287049,0.03671014573848501
0.05251329631486203,0.07002278390937865
0.09285858795318601,-0.06931605785412787
-0.10524228045707076,-0.023175743180975192
0.13820463280256182,-0.026948902505055765
0.025355409274682994,0.055298912054405555
0.09877679055972824,-0.0642470722741669
-0.08451738229080075,-0.07055934463739769
-0.15245872515005987,0.05739066205864053
-0.03950589781731192,-0.19309215543591107
0.013195406771081886,-0.11303467934708732
-0.13656220052027263,0.04455742952911405
0.0609838959434722,0.158619254464782
0.2029275779956905,0.08684033986093215
0.09786932129266769,0.06075236729781825
0.0016194179146661533,-0.2036389761704279
-0.23901272230137394,-0.12558090147590162
0.02226671453008705,-0.1439600944752772
-0.11306420804163383,-0.08135336177555937
-0.053788686552962345,-0.013216253849471338
0.05310458478727877,-0.18951966869519243
-0.2173476834642743,0.10208411240117024
0.1386632516824305,0.007638326483858416
0.10103993148982836,0.1206846496945164
0.2023335710203184,0.0693672936542777
0.11588734004476334,0.06757112671105686
0.05493209377524832,0.04086104736562345
0.03820593072319338,0.0683700546867071
0.14425526766208283,-0.11086521241379446
0.007639786703000848,-0.013522684560799877
-0.0071183743453574096,-0.039261161891253574
0.09464033010696099,0.054625263330988404
-0.03395038186859904,0.04028958647485899
0.1087062479702501,-0.012783113650170118
0.029228009974014604,-0.2904151214299088
-0.22176859059641393,0.07129647942643987
0.07385001351649262,-0.007787396666530909
-0.015306632894618793,-0.028033892437938135
-0.010533016165207732,0.20662442311135423
0.2752557272514979,0.06564584927466774
-0.05263030804974709,0.12014688648670846
0.1718810253775247,-0.05111562455806754
0.09360771002388218,-0.10106209556647591
-0.16248179338857163,-0.055520109036562154
0.05483221877491884,-0.07366566622476065
-0.00969050934078139,-0.10986310668693461
0.005731750176219116,-0.13225911287184905
0.008079368106938253,0.17490983738588511
0.2105416869246179,0.05665467757922877
-0.054914964539798175,0.11761910360210198
-0.0869105718681003,0.13742951063565162
0.09121247504139912,0.04544788019405804
0.13676443657047044,0.05044430587440084
0.035698008951007325,0.08776715151053638
-0.0317094209869143,-0.017809917412531247
0.028608244231446395,-0.11267731755228208
-0.11599240077250417,-0.12772701322029384
-0.09287427192603007,0.22755198718218267
0.0828129068115394,-0.0651115857066596
-0.08281043167812134,0.040832536832107025
-0.01689768704553267,-0.15507780478116587
-0.2034084818044608,-0.03296971418248669
0.10829795433575494,0.1798005003396947
0.4133763883866632,-0.0030973494935850453
-0.09100066745844536,0.044753031080302354
0.19427560343701744,-0.29964681497442713
-0.4549759783380505,0.007183946567623143
0.08009703637814505,0.004731436079424889
0.10857930080201868,0.13591369296250336
0.2952432147995572,0.24373516485411637
0.1612309395129336,-0.05402627150090822
0.04545502372227296,-0.03677618528006411
-0.19732547455071092,-0.1365365617236429
-0.011062155407544128,-0.014788122887300345
0.04454573555478274,-0.09264809545492753
-0.13289004153653342,-0.019147193165722384
0.09456105228440467,-0.004285925575024888
-0.16565783699449704,0.06411920258272774
0.029453178244548017,-0.027638643184097603
-0.1412264192080041,0.07511414421932577
0.09599527050458992,0.03234224943346651
0.11562729311948128,0.04706114682672391
0.07621931697892725,-0.05003786335890201
-0.05953557737650471,-0.026831117771098822
0.01833048054495071,-0.1846230563591625
0.0068031201469300195,-0.05158363677615761
-0.04866541837465213,-0.10772554688434478
-0.36514003772180775,0.12855351955777275
0.11410213831769686,0.01808500220221774
0.11862890582638447,-0.1382649115526687
0.014182937971010084,0.04705396552381409
0.1016790929065822,0.10732518736174684
0.14575555862188577,-0.0219280263261604
-0.06685821099860705,0.0067512941209535195
0.004818053945135424,-0.08117319304786691
-0.10346494006575091,0.08691903647505095
-0.08766957777605805,-0.14168589748712812
-0.16638326383837215,-0.030199722044015165
0.004642200446334576,-0.16485062320921862
-0.22470124416888843,0.10522755129149305
0.08912069580288144,0.045316190660518764
-0.07152929286893372,-0.16156181091601227
-0.19096518115915778,0.0016478711851572528
0.15325419637889845,0.025162001660104998
0.03956157710834519,0.03548222388014412
-0.033019727411107785,0.07576345902364694
0.20128879158969598,-0.03490268726506059
-0.08023763948296495,0.012778093912240718
0.06934649273750862,0.14947240055878866
-0.029975340911309947,-0.024607279842061375
-0.18379787910704765,-0.09316926490362565
-0.1685066421143539,-0.05050682342705942
-0.1272590374438522,-0.1996292740533402
-0.16636066982327613,0.21012815468298365
0.0578399023950211,0.003678612937013121
-0.05312426288879714,0.21783615192362732
0.2067996468404713,-0.009708140622372862
-0.1181778866166362,-0.009650271998541432
-0.021767697415926525,0.03156994991421588
0.22613746697851836,0.010912199591016001
-0.017014560958282077,0.0028580974078957905
-0.005051461407405321,0.08912694115251489
0.1950545598469545,-0.05499503781231162
-0.049228017733567116,-0.14158558876803473
-0.2743827599854534,0.029612180269962426
-0.027434970486923234,-0.10037698503083
-0.06298414708428063,-0.034440508693549636
-0.11075618915800586,-0.035524188775993414
0.2732649498287714,-0.08546862299371667
-0.07967105796964133,-0.024821498485375754
-0.20811551535899497,-0.20202956856395105
-0.23590907504087194,-0.10993079013366944
-0.06388424599368446,0.05551075757708901
