X,Y
0.0,0.0
-0.026020475194768602,-0.0662447073096543
-0.19545230281463305,-0.012932050450534048
-0.09948553340558591,-0.03403997066031668
0.04888435892121448,0.07533228364460003
-0.009609899285224224,0.030007320357511323
-0.01565910875351598,0.007192009002316296
0.13013234332457374,0.1595498147190468
0.13509169805966842,0.12573205194544118
0.0682908381797302,-0.0753469973713321
0.0858695647722105,-0.030606461352273826
0.09969696949201982,0.04366646727257341
0.06087511530922089,0.009811038076503385
0.11501766729222317,0.1934718681768692
0.14175569216139117,0.014362670300284154
0.20006856268045325,0.20486867287969815
0.09335906092660966,0.03688609680833022
0.0630664177506038,-0.10661586001445235
-0.028417439450305226,0.08014031416288606
-0.02756115716963259,0.04732949733445372
-0.06811245193781647,0.06817376497393723
-0.13735818933940203,0.10005525704865029
0.24801784543365646,-0.014463597489831786
-0.12472886491242233,0.1999183214735288
0.04305370333592168,-0.058336401784655434
-0.07677598519124833,0.07577358952624533
0.38504997427490756,0.07763710114719388
0.22305618084096873,0.13718170475720437
-0.022608495334435152,-0.07200893090984542
-0.1592045137291466,0.08374476898054799
-0.018945348185516575,0.037970534530688174
0.13951189759756344,0.058065627987459685
0.04166755245170917,0.2503185995842922
0.21702677488361535,-0.15326095318337796
0.043223891477041435,-0.10258389705024572
-0.0872491107286475,0.1601027489709039
0.02107770305837399,0.07269193848833413
0.05940832778266935,0.05592376973546092
-0.0019247336145438304,-0.04727981875578401
0.07591297904865218,0.05604172364219131
0.11670769783164206,-0.09668401582633036
-0.13706100209295702,-0.15178770367180652
-0.19792638259527068,0.17246545172801914
0.05444356590647653,-0.11529786169902077
0.030724315324179435,-0.10086139445768622
-0.10430233792812668,0.16917915601674283
0.27074226063389867,-0.1816649129942859
-0.0563362870376628,0.11128806509503412
0.18665882641145334,0.009937777318850757
0.08171756372425625,-0.028528685783219185
0.10919715252676518,-0.0678071266900384
-0.1720008958574819,-0.1822807785748848
0.012290068820641958,-0.03228128894982759
0.05590049153098286,0.20665060135945015
0.4004782697832434,-0.01807810474645961
-0.025906727316120228,0.10686596673763528
0.10607077783497414,0.06570798844202583
-0.18888724153596792,-0.08824323077340594
-0.11434232753637942,0.08429837840797419
0.12801048077512045,-0.03216689953169102
-0.018505153797228703,0.14662573455243064
0.007276673336514841,-0.031231452373555315
-0.11612830332410336,0.02533455483374313
0.1366352195130718,0.10054321266348304
0.054546203493673104,0.07036759741261832
0.3632314854397761,-0.18290732643197133
-0.19336906158459247,-0.14238844766949338
0.04710717759850949,-0.17808654125533763
-0.0953271292087621,-0.08177972471702073
-0.004820029380049426,0.13946348902695363
0.07184981403256879,-0.0240922836048193
-0.04045114773798911,0.2518808136167512
0.08902219799017663,-0.008080210057637715
0.048212026418949165,-0.16202924849763098
-0.002208521007703801,0.06363923887735744
0.09805375183040771,0.007738342172388207
-0.022532191783170643,-0.1057451072172425
-0.11663082087114746,-0.06141104502216511
-0.037713213872451884,-0.10742682170914054
0.026938516441254876,0.08745568107791017
0.04102053584608287,0.19312180542022886
0.39029079146862344,-0.11387272403657846
0.09728128350138776,0.010516187872172154
-0.14745027471847424,-0.018935601585229687
0.08096959821419236,-0.17834530999027937
-0.22059588098321742,-0.017334374647350083
